# ACTS Test Suite Generation: Thu Jul 22 15:11:19 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 20
# Maximum number of values per parameter: 128
# Number of configurations: 4227
checking_status,duration,credit_history,purpose,credit_amount,saving_status,emplyoment,installment_commintment,sex,other_parties,residence,property_magnitude,age,other_emplyoment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
1,26,1,6,43,4,1,3,1,3,3,1,3,1,3,3,4,1,1,2
3,27,3,9,43,3,1,1,0,2,2,3,2,2,1,3,3,2,2,1
3,28,1,1,43,1,2,4,0,2,3,3,7,1,1,4,1,2,2,2
1,30,2,1,43,1,1,3,0,2,1,4,6,3,3,1,4,1,2,2
1,33,3,2,43,2,5,3,1,1,4,3,6,2,3,3,2,1,2,2
4,36,4,6,43,1,4,1,0,3,4,2,4,2,3,1,2,1,1,2
4,39,3,3,43,5,3,1,0,1,4,4,1,1,3,1,2,1,2,2
1,40,2,1,43,2,1,1,1,1,4,3,2,3,1,2,4,2,1,1
4,42,3,4,43,1,3,2,0,2,1,1,6,2,3,1,3,1,2,1
3,45,2,2,43,3,1,2,0,2,3,1,6,2,2,2,2,1,2,1
3,47,1,9,43,1,4,2,1,1,1,1,3,3,1,2,3,1,2,1
4,48,1,6,43,4,1,2,1,1,4,2,4,1,3,2,1,1,1,1
4,54,1,6,43,2,2,2,0,3,4,3,5,3,3,2,2,1,1,1
1,60,1,8,43,1,3,2,1,2,4,3,6,2,3,3,4,2,1,1
2,72,4,8,43,3,2,1,1,1,1,1,2,2,2,4,3,2,2,1
1,4,4,1,44,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,44,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,44,1,3,1,1,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,44,2,4,2,0,2,3,3,5,2,2,2,4,1,2,2
2,8,3,5,44,3,5,1,0,1,2,1,6,2,1,2,1,2,1,1
3,9,2,6,44,1,4,2,1,3,1,3,7,2,2,1,1,2,1,1
1,10,2,8,44,4,2,3,1,3,2,1,1,1,3,4,2,2,2,2
1,11,1,9,44,3,3,1,1,2,2,1,4,1,3,4,4,2,2,1
3,12,0,10,44,3,1,1,1,2,2,3,5,2,2,3,1,2,2,2
3,13,0,0,44,5,3,1,0,3,4,1,7,3,3,4,4,2,1,2
3,14,2,4,44,1,2,2,1,2,4,4,4,2,1,4,3,2,1,2
2,15,3,5,44,5,1,4,0,3,2,1,4,1,1,1,1,2,2,2
1,16,1,4,44,1,3,1,1,1,1,4,4,1,1,1,4,2,1,1
1,18,0,3,44,5,2,1,0,2,4,2,7,1,3,3,3,2,1,2
4,20,3,5,44,3,2,2,1,1,4,2,7,2,2,1,3,2,2,1
4,21,3,10,44,3,5,1,1,1,2,1,7,1,2,1,1,2,1,2
4,22,4,2,44,3,1,1,1,3,3,1,6,2,3,4,3,2,2,1
3,24,2,8,44,1,1,4,0,2,3,3,6,1,1,3,4,2,2,1
4,26,1,3,44,1,3,1,0,2,1,4,3,1,1,1,3,2,2,2
3,27,2,0,44,2,2,2,1,3,4,1,1,1,1,4,4,1,2,1
3,28,4,8,44,3,1,1,1,1,3,1,4,1,1,2,4,1,2,2
3,30,3,5,44,2,5,3,0,1,1,2,5,3,1,3,1,2,1,2
1,33,0,9,44,5,5,2,1,1,3,4,6,2,1,1,1,1,2,2
4,36,0,9,44,2,4,4,1,3,2,2,1,1,1,4,1,1,2,2
1,39,1,1,44,5,2,3,1,3,1,4,5,3,2,4,2,1,2,1
2,40,4,5,44,5,2,4,1,2,1,3,7,1,2,3,2,2,2,2
2,42,4,0,44,4,1,2,1,3,2,4,3,1,3,2,1,2,1,1
1,45,4,9,44,3,3,2,1,1,2,3,4,3,2,4,3,2,2,2
1,47,4,5,44,3,1,2,0,3,2,4,4,2,3,1,1,2,1,1
3,48,2,6,44,4,3,1,0,2,1,1,5,3,1,2,3,1,1,2
3,54,3,1,44,3,3,3,0,1,1,1,2,3,2,1,4,2,1,1
1,60,2,3,44,5,2,2,1,1,4,3,7,2,3,2,2,1,2,1
4,72,2,8,44,3,1,2,1,2,2,2,3,2,1,1,1,2,2,1
1,4,4,1,45,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,45,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,45,1,3,1,0,2,2,2,4,2,2,1,3,2,1,1
4,7,2,4,45,2,4,2,1,2,3,3,5,1,3,2,4,2,2,1
1,8,3,5,45,3,5,2,1,3,1,4,6,1,1,3,4,2,2,2
2,9,1,6,45,5,2,4,1,2,2,2,7,1,1,4,2,1,2,2
3,10,1,8,45,2,1,1,0,1,1,3,1,1,2,4,2,1,1,2
4,11,1,9,45,5,1,1,0,2,2,4,4,1,2,4,4,2,1,1
4,12,1,10,45,5,5,4,0,1,3,3,7,2,2,3,1,1,2,1
1,13,4,0,45,5,2,3,1,3,2,4,2,3,2,1,1,1,1,2
4,14,0,3,45,4,1,1,0,1,4,2,7,3,3,3,1,1,2,1
2,15,2,6,45,4,4,1,1,3,4,4,2,1,3,3,3,2,2,2
2,16,4,6,45,4,2,3,0,3,1,2,2,2,3,1,4,1,1,2
2,18,1,9,45,3,1,3,0,3,3,4,6,2,1,2,3,1,2,1
1,20,2,10,45,1,4,3,1,3,4,2,4,3,3,3,1,2,1,1
4,21,2,4,45,2,3,3,1,3,1,1,5,3,3,3,3,2,2,2
4,22,1,6,45,5,3,3,1,1,4,2,2,1,1,4,2,1,1,2
4,24,2,5,45,2,4,2,1,2,1,1,7,2,1,2,3,2,1,1
3,26,4,3,45,5,1,1,1,2,3,3,6,1,2,3,3,1,1,2
3,27,2,5,45,5,2,4,1,1,4,1,2,2,1,4,1,2,1,2
3,28,4,5,45,3,4,1,1,3,2,4,3,2,2,2,4,2,1,1
2,30,3,10,45,2,2,4,0,1,3,1,6,1,3,3,1,1,2,1
3,33,3,1,45,3,5,3,1,2,4,2,2,1,3,4,1,1,1,1
1,36,3,10,45,3,2,3,0,3,1,2,1,1,3,1,2,1,2,1
4,39,2,2,45,2,2,1,0,1,1,1,5,1,3,3,3,2,2,1
1,40,2,10,45,3,3,4,1,3,1,4,6,3,1,3,1,1,2,1
4,42,1,0,45,1,2,1,1,2,1,4,1,1,3,2,2,2,1,2
3,45,1,9,45,1,3,4,1,2,2,3,1,3,2,4,4,1,2,2
3,47,1,1,45,3,1,1,1,1,2,3,4,3,1,3,3,1,1,2
2,48,0,6,45,2,2,4,1,1,2,4,6,3,1,3,4,2,2,2
3,54,3,5,45,5,1,2,1,3,2,2,6,2,2,1,3,2,2,1
4,60,2,10,45,4,2,4,1,1,4,1,3,2,1,4,2,2,2,2
3,72,1,3,45,3,2,2,0,3,2,1,3,1,3,1,1,1,2,2
1,4,4,1,46,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,46,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,46,1,3,1,0,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,46,2,4,2,1,3,3,3,5,3,1,2,4,2,1,2
4,8,3,5,46,3,5,2,0,1,2,4,6,3,3,4,1,1,2,1
2,9,3,6,46,1,4,2,0,2,3,4,7,3,3,4,2,2,1,1
3,10,4,8,46,1,2,1,0,1,4,2,1,2,3,3,2,2,1,2
4,11,3,9,46,2,5,2,0,3,2,1,4,1,3,2,4,1,1,2
3,12,3,10,46,5,5,4,0,3,2,1,4,1,1,2,3,2,2,2
1,13,2,0,46,4,2,4,0,1,2,3,5,3,1,1,2,1,2,2
2,14,2,2,46,1,5,3,1,2,2,2,5,3,3,2,3,1,2,1
3,15,2,10,46,2,1,2,1,3,4,1,5,3,3,2,3,2,2,2
4,16,0,8,46,4,2,1,0,2,3,2,6,3,3,1,3,1,2,1
2,18,0,4,46,3,1,1,0,3,3,3,4,2,2,2,4,2,1,2
3,20,4,3,46,2,5,3,1,3,2,2,1,2,1,2,4,2,2,1
2,21,0,2,46,1,1,4,1,1,3,3,5,2,3,4,3,1,1,2
3,22,4,2,46,3,5,4,0,2,2,4,1,2,3,3,2,1,2,2
1,24,0,10,46,3,5,1,1,3,2,1,5,2,1,2,4,2,2,1
2,26,1,1,46,1,2,3,0,3,3,2,3,2,1,3,2,1,1,1
1,27,2,9,46,5,5,4,1,3,1,3,5,3,3,1,1,1,2,1
4,28,4,1,46,1,1,2,1,1,4,1,6,1,3,3,4,1,2,1
2,30,4,3,46,5,2,3,1,3,1,1,6,2,2,2,1,1,2,1
2,33,3,2,46,5,5,4,0,3,3,1,5,1,3,2,1,1,2,2
4,36,3,1,46,3,3,4,0,1,2,1,5,2,1,2,1,2,2,2
2,39,3,1,46,2,5,1,0,3,4,2,1,2,2,4,4,2,1,1
4,40,1,0,46,4,4,3,0,1,1,2,1,3,1,3,1,2,1,2
2,42,1,4,46,4,1,4,0,2,1,3,6,1,2,2,4,1,1,2
4,45,1,1,46,4,3,4,0,2,2,4,1,3,3,3,3,2,2,1
1,47,1,10,46,1,4,1,1,2,1,2,5,2,3,3,2,1,2,1
1,48,2,2,46,2,5,4,1,2,4,4,7,1,1,4,4,2,2,1
1,54,2,9,46,1,5,2,1,3,4,3,3,2,1,3,1,2,1,1
2,60,3,5,46,4,2,3,0,1,4,1,2,1,2,1,2,2,2,2
4,72,1,10,46,1,2,3,1,2,1,1,5,3,3,3,2,2,2,1
1,4,4,1,47,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,47,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,47,1,3,1,1,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,47,2,4,2,0,3,3,3,5,2,3,2,4,1,2,2
2,8,3,5,47,3,5,4,1,1,4,3,6,2,3,4,2,2,1,2
1,9,1,6,47,2,4,1,0,3,2,4,7,2,2,3,4,2,1,1
2,10,1,8,47,2,1,2,1,3,3,1,1,1,1,2,2,1,2,2
2,11,0,9,47,5,4,3,0,1,2,4,6,1,2,1,2,1,1,1
1,12,4,10,47,2,1,1,1,3,3,4,5,1,3,4,2,1,1,2
4,13,4,0,47,2,3,3,1,2,3,1,1,3,1,2,1,2,2,2
1,14,2,1,47,2,1,2,0,1,3,3,3,3,1,4,3,2,1,1
4,15,0,8,47,3,4,3,0,2,2,2,6,1,3,3,1,2,1,2
1,16,4,5,47,4,5,4,1,2,4,2,7,1,2,2,4,1,2,2
4,18,3,4,47,3,1,1,1,2,3,2,6,2,2,2,1,2,1,2
2,20,2,1,47,4,3,1,0,3,3,1,3,2,1,2,2,1,2,1
4,21,3,10,47,2,5,2,0,1,1,2,4,2,2,3,3,2,2,2
1,22,0,0,47,1,5,4,1,2,4,2,3,3,2,4,1,1,2,1
3,24,4,10,47,3,3,4,1,2,1,4,1,2,3,4,3,2,1,1
4,26,0,9,47,1,1,3,0,1,1,2,1,3,1,2,4,1,2,2
3,27,3,3,47,4,2,2,0,2,2,3,1,3,1,3,2,2,1,1
4,28,4,0,47,2,5,2,1,3,3,3,3,1,3,1,3,2,1,1
4,30,3,6,47,2,3,2,0,1,1,3,2,1,3,3,4,2,2,1
3,33,0,2,47,2,1,1,0,1,4,4,7,1,3,1,4,1,1,1
4,36,2,2,47,4,2,4,0,2,1,1,6,2,3,4,1,1,1,2
4,39,2,1,47,5,2,2,1,2,1,4,5,1,1,1,2,2,2,1
4,40,3,10,47,2,4,2,1,1,2,2,3,2,3,4,2,1,1,1
1,42,1,4,47,4,1,3,0,2,4,4,2,3,3,4,1,2,2,1
4,45,0,5,47,4,5,4,0,2,1,2,5,3,1,3,4,2,2,2
4,47,2,6,47,4,5,4,1,2,4,3,6,3,2,2,2,1,1,2
3,48,0,8,47,1,5,2,0,2,2,1,6,1,1,2,2,1,2,2
2,54,2,5,47,2,5,2,0,3,4,4,4,3,2,2,3,1,1,1
2,60,4,4,47,1,4,2,1,2,2,2,7,3,3,3,2,1,1,1
1,72,2,8,47,1,2,4,1,1,2,3,6,2,1,3,1,2,1,2
1,4,4,1,48,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,48,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,48,1,3,1,1,2,2,2,4,2,2,1,3,1,2,2
4,7,2,4,48,2,4,2,0,3,3,3,5,1,1,2,4,2,2,1
1,8,3,5,48,3,5,1,0,3,1,3,6,2,1,3,1,1,1,1
1,9,4,6,48,2,3,1,0,2,2,1,7,1,3,1,1,2,1,1
2,10,1,8,48,3,4,2,1,1,2,1,1,3,1,3,2,1,1,2
4,11,4,9,48,1,4,2,0,3,3,4,6,2,1,3,4,1,2,2
1,12,4,10,48,3,3,4,1,2,2,1,4,1,1,3,4,2,2,1
2,13,1,0,48,4,3,2,1,2,1,2,4,3,3,3,1,2,1,2
2,14,0,0,48,3,5,1,1,3,4,1,2,2,2,2,4,2,1,2
3,15,0,0,48,4,5,1,1,1,4,4,3,1,3,1,2,2,2,1
3,16,1,4,48,2,4,4,1,3,4,2,2,3,2,3,2,2,2,1
2,18,4,8,48,1,5,4,1,2,2,3,4,1,1,3,1,2,2,1
4,20,2,9,48,5,5,3,1,1,3,2,6,1,3,4,4,2,2,1
4,21,3,10,48,4,4,1,0,1,3,3,2,3,1,2,3,2,1,2
1,22,3,8,48,1,2,1,0,3,2,1,3,2,3,1,4,2,1,2
2,24,2,10,48,5,2,1,1,3,1,1,7,2,2,2,4,1,2,1
4,26,0,9,48,3,5,2,1,2,2,1,4,3,1,2,2,1,2,2
4,27,3,3,48,5,4,4,0,1,1,1,2,3,3,2,4,2,1,2
4,28,3,6,48,4,3,2,0,2,4,4,5,2,3,4,1,2,1,2
2,30,2,10,48,4,2,1,1,3,4,1,3,1,2,3,1,1,2,1
1,33,0,4,48,5,2,3,0,3,4,2,4,2,1,1,2,1,2,1
4,36,3,0,48,1,5,2,0,1,2,2,6,1,2,3,4,2,2,2
1,39,4,3,48,1,5,3,0,1,2,1,5,2,2,4,2,2,1,1
4,40,4,0,48,5,3,4,1,2,3,3,6,3,2,4,4,1,2,1
1,42,2,1,48,4,5,1,1,2,2,4,6,1,3,3,2,1,2,2
4,45,2,3,48,2,4,3,1,1,3,3,1,1,2,4,1,2,2,1
4,47,3,6,48,1,2,3,0,1,1,4,2,3,1,4,1,1,2,2
4,48,3,2,48,4,2,4,1,1,4,2,3,2,2,4,4,1,1,2
3,54,2,0,48,3,4,2,0,2,1,4,1,1,2,3,2,1,2,2
3,60,3,5,48,1,2,4,1,1,4,4,4,2,2,3,4,2,1,1
1,72,3,8,48,2,5,2,0,2,1,4,6,3,3,1,3,2,2,2
1,4,4,1,49,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,49,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,49,1,3,1,0,2,2,2,4,2,2,1,3,2,2,1
4,7,2,4,49,2,4,2,0,1,3,3,5,1,3,2,4,1,2,1
2,8,3,5,49,3,5,1,1,3,1,3,6,3,1,2,1,2,2,2
1,9,1,6,49,3,5,3,0,1,2,1,7,3,3,4,2,1,1,2
4,10,3,8,49,2,2,2,1,3,4,4,1,3,2,3,2,2,2,1
4,11,1,9,49,5,2,2,1,1,1,2,7,3,2,2,2,1,2,2
3,12,2,10,49,3,2,3,1,3,4,4,5,3,2,3,3,1,1,1
2,13,2,0,49,4,5,2,1,2,4,1,3,2,2,2,2,2,2,2
3,14,4,5,49,5,4,3,0,1,3,1,5,2,3,2,2,1,1,2
4,15,2,9,49,4,5,3,1,2,2,3,6,2,1,2,1,1,1,2
4,16,2,2,49,2,4,2,1,3,4,3,5,1,2,3,3,1,1,2
4,18,2,6,49,5,2,1,1,1,3,2,1,3,3,1,1,2,2,2
2,20,0,5,49,1,4,3,0,1,1,4,7,2,1,2,4,1,2,1
4,21,2,10,49,2,2,1,1,2,4,1,1,2,1,2,1,2,2,1
2,22,4,6,49,4,4,4,0,2,2,4,5,2,2,4,4,1,2,2
4,24,3,5,49,2,5,2,0,1,2,4,7,2,3,1,3,2,2,1
2,26,2,1,49,3,2,3,0,2,4,1,5,1,2,2,2,2,1,2
4,27,4,9,49,2,2,1,1,2,2,4,6,2,1,4,1,2,1,1
3,28,1,0,49,1,2,3,0,1,1,1,1,1,3,4,1,1,2,1
3,30,1,4,49,3,2,4,1,3,3,3,2,2,1,2,3,2,2,1
2,33,4,4,49,4,1,3,0,1,3,1,3,1,3,4,4,2,1,1
2,36,1,9,49,4,3,2,1,2,2,3,7,3,2,1,1,1,2,2
2,39,2,5,49,5,1,1,1,3,1,2,4,1,2,3,3,1,1,2
1,40,4,3,49,1,5,4,1,1,1,1,4,1,2,1,3,1,1,1
2,42,1,6,49,3,2,3,1,2,3,4,3,3,2,1,3,1,1,1
2,45,0,1,49,1,1,3,0,1,1,2,5,1,1,3,3,2,1,1
4,47,4,9,49,1,1,4,1,3,1,4,2,2,3,3,3,2,2,1
4,48,4,3,49,1,2,3,0,1,3,1,4,3,1,2,3,2,2,1
4,54,0,8,49,2,5,1,1,1,3,3,3,1,2,2,3,1,1,2
2,60,3,10,49,1,5,4,0,3,1,3,4,1,3,4,1,2,2,2
3,72,2,8,49,1,1,1,1,1,2,3,5,2,2,3,3,1,2,1
1,4,4,1,50,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,50,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,50,1,3,1,0,2,2,2,4,2,2,1,3,1,1,1
4,7,2,4,50,2,4,2,0,2,3,3,5,3,2,2,4,1,1,1
4,8,3,5,50,3,5,1,1,3,4,3,6,2,3,4,2,2,2,2
2,9,4,6,50,5,2,3,0,2,3,4,7,2,1,1,1,1,1,1
4,10,1,8,50,4,5,1,1,2,3,1,1,1,2,2,2,1,2,2
3,11,2,9,50,4,3,2,0,1,4,3,1,2,3,1,2,2,1,1
3,12,4,10,50,3,5,2,0,2,2,2,7,2,1,2,4,2,2,2
3,13,4,0,50,3,4,3,0,2,3,3,2,1,2,2,2,2,2,2
4,14,4,6,50,2,1,3,1,1,1,2,4,1,2,3,2,1,2,1
3,15,2,1,50,1,2,1,0,2,4,4,3,2,1,4,2,1,1,2
3,16,1,5,50,2,2,1,1,3,1,3,2,1,1,4,3,1,1,2
1,18,2,5,50,2,2,2,0,1,2,1,3,3,2,4,1,1,1,2
2,20,3,2,50,4,4,3,1,2,1,3,3,2,2,2,4,2,2,2
1,21,0,10,50,5,1,2,1,1,4,2,3,1,1,1,2,1,1,2
3,22,3,4,50,4,5,3,1,1,2,2,1,2,1,2,4,2,1,1
3,24,2,8,50,5,1,2,1,3,4,1,3,2,2,4,3,1,2,1
2,26,0,5,50,2,5,2,0,1,2,1,7,2,3,2,1,1,2,1
4,27,1,9,50,4,4,3,0,3,4,2,1,1,2,4,3,1,2,2
3,28,3,9,50,3,2,2,0,3,3,2,3,1,3,3,2,1,1,1
3,30,4,8,50,5,2,1,0,2,1,2,7,2,3,3,3,1,2,2
3,33,2,5,50,4,3,2,1,3,2,4,4,3,1,2,4,2,2,2
1,36,4,3,50,4,4,4,1,1,4,4,4,2,1,3,4,1,2,2
3,39,0,2,50,3,2,1,0,2,3,4,3,1,1,4,4,2,1,1
1,40,1,8,50,3,5,2,0,3,3,2,3,3,2,1,1,2,2,2
2,42,4,0,50,3,5,2,1,1,3,1,1,2,2,1,3,2,2,1
1,45,2,2,50,2,4,2,0,3,4,4,5,3,3,4,1,2,2,1
2,47,4,5,50,3,1,2,1,3,3,1,4,1,2,3,2,1,2,1
4,48,1,5,50,1,2,4,0,1,4,4,6,3,2,3,4,1,1,1
2,54,1,8,50,3,4,4,1,3,3,4,1,1,1,4,3,1,2,1
4,60,0,9,50,5,2,4,0,3,2,1,3,2,3,1,4,1,2,1
4,72,3,8,50,4,1,3,0,1,3,4,7,2,2,2,3,2,2,1
1,4,4,1,51,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,51,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,51,1,3,1,0,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,51,2,4,2,0,1,3,3,5,3,1,2,4,2,2,1
1,8,3,5,51,3,5,4,0,2,4,4,6,1,2,2,4,2,1,2
4,9,2,6,51,5,2,2,1,2,2,1,7,2,1,2,2,1,1,2
1,10,2,8,51,4,2,3,0,3,2,2,1,2,2,2,1,1,2,1
2,11,1,9,51,5,1,1,0,2,4,1,6,3,2,4,1,2,1,2
4,12,1,10,51,5,3,1,0,1,1,1,4,1,2,2,1,2,2,1
4,13,4,0,51,2,5,1,0,2,3,3,7,1,2,1,1,2,1,2
2,14,4,5,51,1,1,3,1,2,3,3,6,2,1,1,1,2,1,1
3,15,2,5,51,2,2,4,0,1,3,1,4,2,1,1,1,2,2,1
1,16,3,1,51,2,4,1,1,1,3,1,6,3,3,4,2,1,2,2
1,18,0,3,51,5,3,3,1,1,3,1,5,2,3,2,1,1,1,2
3,20,2,4,51,5,4,4,1,3,2,2,4,1,1,1,2,2,2,2
2,21,0,10,51,4,2,3,0,3,2,4,3,2,2,3,4,1,2,2
3,22,0,0,51,2,2,2,0,3,3,2,1,1,1,1,2,1,2,2
3,24,1,10,51,3,4,4,1,1,1,3,3,1,2,4,1,2,2,2
2,26,4,3,51,3,5,2,0,1,2,2,5,1,2,1,3,2,1,2
2,27,2,1,51,5,3,1,1,3,4,3,4,2,3,1,1,2,2,2
4,28,1,3,51,3,3,3,1,2,1,3,3,3,3,4,4,2,1,2
4,30,2,4,51,5,4,3,0,2,4,1,3,3,3,3,2,1,2,2
1,33,0,4,51,4,1,1,0,1,4,2,1,2,1,3,2,2,2,2
2,36,1,4,51,1,1,4,0,3,3,2,7,1,3,1,2,2,1,1
1,39,4,8,51,1,2,3,1,3,3,3,5,2,3,4,3,2,2,2
4,40,3,6,51,2,1,2,0,1,1,1,6,3,2,1,4,2,1,1
2,42,4,8,51,1,2,2,1,3,4,1,1,2,1,4,1,1,2,2
4,45,2,2,51,4,5,4,0,3,1,2,1,3,2,4,4,1,2,2
1,47,3,5,51,2,5,4,1,2,3,2,4,1,3,3,2,1,2,1
2,48,3,2,51,2,4,1,1,1,2,4,2,3,3,2,3,2,2,1
4,54,2,10,51,4,5,3,0,3,2,4,6,1,2,1,3,1,1,1
4,60,0,10,51,1,1,2,0,2,1,4,6,3,3,3,2,1,1,1
4,72,0,10,51,2,1,3,0,1,3,1,5,1,1,4,3,1,1,1
1,4,4,1,52,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,52,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,52,1,3,1,0,2,2,2,4,2,2,1,3,1,2,1
4,7,2,4,52,2,4,2,1,3,3,3,5,3,1,2,4,1,2,2
2,8,3,5,52,3,5,4,0,1,3,3,6,3,2,3,4,2,2,1
4,9,1,6,52,4,4,4,0,3,2,3,7,2,1,4,3,1,1,2
3,10,1,8,52,3,3,3,1,3,3,2,1,2,3,2,4,1,1,2
1,11,4,9,52,1,2,3,0,2,4,2,1,3,1,3,3,1,2,1
4,12,0,10,52,2,2,1,0,1,1,2,5,3,1,4,4,2,1,2
4,13,0,0,52,1,5,3,1,1,4,3,6,1,3,4,2,1,2,1
3,14,0,4,52,1,5,1,0,3,4,2,1,1,1,2,4,2,1,2
3,15,4,6,52,3,1,2,1,1,1,3,5,3,1,3,2,1,1,1
4,16,0,3,52,5,3,4,1,3,1,4,4,3,3,1,1,1,1,1
3,18,4,3,52,2,5,2,1,1,3,1,6,3,1,3,2,2,2,1
1,20,3,9,52,5,5,3,0,1,2,1,5,3,3,3,2,1,1,2
4,21,0,0,52,2,5,1,1,1,3,3,6,2,2,4,1,2,2,1
4,22,4,10,52,3,1,4,0,3,4,1,2,1,1,4,3,2,2,2
3,24,4,2,52,2,3,3,0,3,4,1,3,2,3,1,4,2,1,1
4,26,2,8,52,3,2,1,0,2,1,2,7,3,3,1,2,1,1,1
4,27,0,1,52,2,3,2,0,2,1,3,5,2,1,3,1,1,2,2
3,28,0,0,52,1,3,4,1,1,4,2,7,1,3,3,3,1,2,1
4,30,1,5,52,1,3,3,1,3,3,2,4,3,1,1,1,2,2,1
3,33,0,3,52,3,1,2,1,3,2,4,4,3,2,1,2,2,1,1
1,36,0,9,52,5,4,3,1,1,2,1,2,3,3,3,4,1,2,1
4,39,4,5,52,3,4,1,0,2,4,2,7,1,2,1,1,1,1,1
2,40,1,9,52,1,1,3,1,2,2,3,3,1,1,3,1,1,1,1
1,42,1,8,52,4,3,1,0,1,3,2,2,1,1,1,4,1,1,1
1,45,4,6,52,3,2,1,1,2,1,4,5,2,3,4,1,1,1,1
1,47,1,10,52,2,5,3,0,3,2,3,4,3,1,2,1,1,1,1
3,48,0,8,52,1,3,4,0,3,4,2,3,1,3,4,2,1,1,1
2,54,3,1,52,5,2,3,1,3,4,4,2,2,1,4,3,2,1,1
3,60,4,5,52,4,4,4,1,2,1,3,5,3,1,1,2,1,2,2
1,72,4,9,52,2,2,4,0,2,4,2,1,1,3,1,1,2,2,1
1,4,4,1,53,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,53,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,53,1,3,1,1,2,2,2,4,2,2,1,3,2,1,1
4,7,2,4,53,2,4,2,1,3,3,3,5,1,3,2,4,2,1,2
1,8,3,5,53,3,5,1,1,2,1,2,6,1,2,1,1,2,1,2
1,9,4,6,53,5,1,4,0,2,2,3,7,3,3,3,4,2,2,1
1,10,3,8,53,3,2,1,0,3,1,4,1,1,3,1,2,2,2,1
3,11,4,9,53,3,5,2,0,2,1,3,5,1,2,4,1,1,1,1
1,12,0,10,53,4,3,2,0,1,1,4,3,3,1,4,3,1,1,1
4,13,1,0,53,1,4,4,1,1,3,1,6,3,1,1,4,2,2,1
1,14,4,4,53,4,5,4,1,3,4,1,3,1,1,2,1,2,2,1
2,15,3,2,53,1,2,3,1,3,3,2,4,3,3,2,2,1,2,2
1,16,1,3,53,3,2,3,0,3,2,2,6,1,2,1,2,1,2,1
1,18,0,1,53,3,1,3,0,2,1,2,5,1,3,2,2,1,1,2
3,20,0,0,53,3,2,4,0,3,4,2,4,1,3,2,1,2,2,1
2,21,3,3,53,3,3,3,0,1,2,2,6,3,1,1,4,2,2,1
3,22,4,10,53,5,1,1,0,2,2,1,3,2,3,2,3,2,2,1
2,24,1,6,53,1,3,1,1,1,3,1,5,1,1,3,4,1,1,2
2,26,2,4,53,5,4,3,1,2,3,2,1,2,3,1,2,1,2,2
1,27,1,5,53,1,2,4,0,1,2,1,4,1,3,3,1,2,2,2
1,28,3,8,53,2,2,1,1,2,1,2,1,1,3,4,2,2,2,2
4,30,4,4,53,2,4,3,0,1,4,4,7,2,1,2,2,2,1,2
4,33,0,3,53,3,1,1,0,2,3,4,1,3,2,3,1,2,2,2
3,36,1,5,53,3,5,3,0,3,2,1,4,2,1,4,1,2,1,2
2,39,2,10,53,4,5,1,0,2,4,2,6,3,2,2,1,2,2,2
4,40,3,1,53,4,2,1,0,2,2,2,3,3,1,3,3,1,1,2
1,42,3,8,53,4,3,1,1,3,3,2,7,3,3,1,2,2,1,2
3,45,2,3,53,2,2,4,0,3,1,1,6,1,1,3,2,1,1,1
3,47,4,0,53,5,2,4,0,2,3,3,3,2,3,4,4,1,1,2
1,48,1,3,53,1,4,2,0,2,3,2,2,2,2,2,1,2,2,2
4,54,2,6,53,4,5,3,0,1,4,4,6,1,2,4,2,1,2,1
2,60,1,3,53,5,5,1,0,1,1,2,5,3,1,2,3,2,1,1
