# ACTS Test Suite Generation: Thu Jul 22 15:11:26 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 3
# Number of parameters: 20
# Maximum number of values per parameter: 128
# Number of configurations: 42447
checking_status,duration,credit_history,purpose,credit_amount,saving_status,emplyoment,installment_commintment,sex,other_parties,residence,property_magnitude,age,other_emplyoment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
3,4,1,10,3,5,1,1,1,2,1,3,4,1,1,1,3,2,1,2
1,5,3,0,3,2,2,4,1,2,2,4,5,1,1,2,4,2,1,2
2,5,2,1,3,4,3,1,0,2,4,4,6,1,2,4,3,1,2,2
4,5,4,2,3,3,2,1,1,3,4,1,7,3,2,2,1,1,2,1
2,5,0,3,3,5,2,2,0,3,1,2,1,2,1,4,2,1,2,1
2,5,1,4,3,2,5,3,0,1,4,3,2,3,2,4,1,2,2,2
3,5,2,5,3,1,2,4,0,3,3,1,3,1,3,1,2,1,1,1
4,5,3,6,3,1,3,3,0,2,1,2,4,2,2,2,1,2,1,1
1,5,2,8,3,3,3,3,0,1,1,2,5,3,1,3,3,1,1,1
1,5,4,9,3,5,4,4,1,1,2,3,6,3,1,4,2,2,1,1
4,5,0,10,3,1,4,4,0,1,2,3,7,2,3,3,1,1,2,2
1,6,1,0,3,4,5,2,0,1,2,1,1,2,3,3,4,1,1,1
4,6,3,1,3,3,1,3,1,3,1,3,2,2,1,2,4,1,1,1
3,6,4,2,3,1,3,2,1,2,4,2,3,1,1,4,4,2,1,2
1,6,2,3,3,5,4,1,0,3,3,4,4,2,3,1,1,2,2,2
3,6,0,4,3,2,1,1,0,1,4,1,5,3,3,1,2,1,1,1
4,6,0,5,3,2,5,3,1,1,2,2,6,1,2,4,3,2,2,2
1,6,1,6,3,2,2,4,0,1,3,2,7,2,1,4,3,1,1,1
2,6,3,8,3,2,1,2,0,2,4,3,1,3,2,2,1,2,1,2
2,6,1,9,3,1,2,1,0,2,1,4,2,1,2,3,2,2,2,2
4,6,3,10,3,4,2,3,0,3,4,4,3,3,1,1,1,1,2,1
3,7,0,0,3,3,3,4,1,3,4,1,4,1,3,4,3,1,2,2
4,7,4,1,3,4,1,4,0,3,3,2,5,2,2,4,2,1,2,1
3,7,3,2,3,5,5,2,1,2,2,2,6,2,3,3,4,2,1,1
2,7,2,3,3,2,3,3,1,2,1,3,7,2,3,2,2,1,2,2
1,7,2,4,3,1,5,4,1,1,1,1,1,1,2,1,3,1,1,2
1,7,1,5,3,4,4,1,1,3,1,2,2,1,1,2,3,1,1,2
3,7,2,6,3,3,2,1,1,2,3,4,3,3,1,3,2,1,2,2
4,7,1,8,3,4,3,3,1,3,2,1,4,3,2,2,4,1,2,1
2,7,3,9,3,3,5,2,1,1,4,4,5,2,2,2,1,1,1,2
1,7,4,10,3,2,1,1,0,1,2,1,6,1,2,2,1,2,2,1
2,8,4,0,3,1,1,1,0,3,3,3,7,3,3,4,1,2,2,2
3,8,1,1,3,2,4,2,0,2,1,4,1,1,3,1,3,2,2,1
4,8,0,2,3,4,2,2,1,1,3,1,2,3,1,3,2,1,1,1
1,8,2,3,3,5,3,4,1,2,2,2,3,3,2,3,4,2,2,2
3,8,3,4,3,5,5,3,1,3,4,1,4,1,2,4,2,2,2,2
2,8,1,5,3,5,1,4,0,1,4,4,5,2,1,2,1,1,1,1
1,8,0,6,3,3,1,2,0,2,1,3,6,1,1,4,4,1,1,1
3,8,4,8,3,5,2,2,1,3,4,2,7,1,1,1,2,1,2,1
4,8,2,9,3,4,1,3,0,1,3,2,1,1,3,4,3,2,2,2
2,8,2,10,3,5,1,2,0,2,2,3,2,2,2,1,3,2,2,1
4,9,1,0,3,3,1,3,1,1,1,3,3,1,1,3,4,1,2,1
2,9,0,1,3,1,2,4,0,2,2,3,4,1,1,1,3,2,1,2
1,9,2,2,3,4,4,4,1,2,3,4,5,3,2,1,1,2,1,1
4,9,3,3,3,3,3,2,0,3,4,1,6,2,2,1,3,2,1,2
2,9,4,4,3,2,3,1,1,2,3,2,7,3,3,2,4,1,2,1
4,9,4,5,3,1,4,1,1,2,1,1,1,2,3,4,2,2,2,1
3,9,4,6,3,5,2,3,0,3,3,1,2,1,3,3,1,2,2,1
3,9,0,8,3,2,3,4,0,1,2,2,3,2,2,4,1,2,2,2
1,9,3,9,3,3,4,1,1,3,4,3,4,3,2,3,4,1,2,2
4,9,3,10,3,3,5,2,0,3,2,1,5,1,1,2,4,1,1,2
3,10,0,0,3,1,5,3,1,3,4,4,6,3,2,2,2,1,1,1
1,10,3,1,3,3,5,1,0,2,3,4,7,2,2,3,4,2,1,1
1,10,1,2,3,2,3,4,0,3,1,1,1,3,1,1,4,2,2,1
4,10,4,3,3,4,5,2,1,1,2,1,2,2,1,4,1,2,1,2
2,10,2,4,3,4,2,3,0,2,4,2,3,2,3,1,3,2,1,2
1,10,2,5,3,1,3,1,1,1,2,1,4,1,3,3,1,1,2,2
1,10,0,6,3,5,4,3,0,3,2,2,5,3,1,4,4,2,2,2
2,10,4,8,3,2,4,4,1,2,3,3,6,2,2,2,2,1,1,1
3,10,1,9,3,1,1,2,0,3,4,2,7,2,2,4,1,1,1,1
4,10,0,10,3,2,2,2,1,1,1,2,1,2,3,4,2,1,1,1
2,11,3,0,3,4,4,2,0,2,1,4,2,2,1,2,3,2,2,1
4,11,4,1,3,2,5,1,0,1,3,4,3,3,3,2,1,2,1,2
2,11,1,2,3,1,2,2,1,3,3,1,4,3,1,4,3,1,1,2
1,11,0,3,3,5,3,3,0,3,3,4,5,1,1,3,2,2,1,2
3,11,0,4,3,3,3,2,0,1,4,3,6,3,2,1,3,1,1,1
4,11,2,5,3,3,1,3,0,1,1,3,7,3,1,3,4,1,2,1
2,11,2,6,3,5,5,4,1,2,4,3,1,1,3,2,1,2,2,2
1,11,1,8,3,3,2,4,1,1,2,4,2,1,2,2,1,1,1,2
4,11,1,9,3,4,3,4,1,3,4,3,3,2,1,1,1,2,1,1
1,11,3,10,3,2,3,3,1,1,2,1,4,1,2,1,1,2,2,2
3,12,2,0,3,5,5,1,1,3,1,2,5,2,2,3,2,1,2,1
3,12,3,1,3,4,1,4,0,3,2,1,6,2,2,2,1,2,2,2
2,12,4,2,3,1,2,3,1,1,3,4,7,2,1,2,2,1,1,2
1,12,1,3,3,4,3,1,1,2,4,3,1,3,3,1,1,1,1,1
4,12,3,4,3,1,4,1,1,1,1,2,2,1,3,3,4,2,2,2
2,12,0,5,3,3,1,1,1,1,2,2,3,2,1,4,3,2,1,1
4,12,3,6,3,5,5,4,1,2,1,4,4,2,2,1,4,1,2,1
3,12,4,8,3,4,4,2,0,2,3,3,5,1,3,3,4,2,1,2
1,12,0,9,3,3,2,4,0,2,4,2,6,3,2,2,4,1,2,1
1,12,2,10,3,5,3,4,0,3,3,2,7,3,3,4,3,2,1,2
2,13,2,0,3,2,2,3,0,1,3,1,1,3,3,4,4,2,1,1
1,13,4,1,3,4,5,2,1,2,3,4,2,1,1,4,3,2,1,1
4,13,1,2,3,4,1,1,1,3,1,1,3,1,3,4,2,1,1,2
3,13,0,3,3,1,5,3,1,1,2,2,4,3,3,1,3,2,1,2
3,13,3,4,3,3,4,1,0,2,4,4,5,2,3,1,4,2,2,1
1,13,3,5,3,5,1,3,1,2,3,1,6,2,1,2,4,1,1,1
2,13,4,6,3,1,2,4,0,2,1,3,7,2,1,3,2,2,1,1
3,13,0,8,3,2,3,4,0,2,1,4,1,3,1,3,1,1,2,1
2,13,1,9,3,2,5,1,0,1,4,2,2,2,1,4,2,1,2,1
2,13,2,10,3,5,3,2,1,3,2,1,3,2,3,1,2,1,2,2
4,14,4,0,3,2,3,3,0,1,2,2,4,2,1,4,1,1,1,2
4,14,3,1,3,3,4,4,1,3,4,4,5,2,3,1,3,2,2,1
3,14,1,2,3,1,4,2,0,3,3,3,6,3,2,2,2,2,2,2
2,14,2,3,3,4,5,1,0,1,3,1,7,1,1,3,3,2,2,2
1,14,0,4,3,5,2,1,1,1,2,3,1,1,3,1,4,1,1,2
1,14,4,5,3,2,4,1,0,3,4,1,2,3,2,3,1,2,1,1
3,14,3,6,3,4,4,3,1,2,1,3,3,1,1,4,1,1,1,1
3,14,0,8,3,3,4,4,1,2,2,1,4,3,2,2,2,1,1,1
2,14,1,9,3,2,2,3,0,2,4,2,5,2,3,4,2,1,2,1
4,14,2,10,3,5,1,3,0,3,2,3,6,3,3,3,1,2,2,1
2,15,4,0,3,2,5,3,0,1,2,1,7,3,1,2,3,1,1,2
4,15,3,1,3,3,2,2,1,3,2,3,1,3,2,4,1,1,2,1
3,15,1,2,3,1,1,1,1,1,1,4,2,2,3,3,3,2,2,2
1,15,2,3,3,4,1,4,0,3,3,1,3,2,1,1,1,2,1,2
4,15,1,4,3,5,3,2,1,2,2,1,4,3,3,1,2,1,2,1
3,15,4,5,3,4,1,2,1,3,4,3,5,1,2,4,2,1,2,1
1,15,0,6,3,1,3,2,1,2,1,4,6,1,2,4,4,2,1,2
4,15,0,8,3,5,4,1,0,3,1,2,7,3,1,3,2,1,2,1
3,15,1,9,3,2,2,1,0,2,3,2,1,2,1,4,4,2,1,1
2,15,2,10,3,3,5,3,1,3,1,4,2,1,2,1,1,1,1,1
4,16,4,0,3,5,1,3,0,1,4,3,3,1,3,2,4,2,2,2
2,16,3,1,3,1,2,4,0,3,3,3,4,3,2,4,2,2,2,2
4,16,0,2,3,1,5,4,1,2,1,2,5,3,1,3,3,1,1,2
1,16,2,3,3,2,5,2,0,1,4,4,6,3,3,1,4,2,2,1
3,16,1,4,3,3,1,4,1,1,2,1,7,1,2,3,4,2,1,2
3,16,3,5,3,4,5,1,1,2,3,3,1,1,3,1,1,2,2,1
4,16,4,6,3,2,4,4,1,2,2,2,2,2,3,1,2,1,1,1
4,16,1,8,3,1,3,1,0,3,1,4,3,2,3,4,4,1,2,1
2,16,0,9,3,5,4,2,0,2,3,4,4,1,1,3,4,1,1,1
3,16,2,10,3,5,2,2,1,3,2,3,5,2,2,2,3,2,1,2
1,18,3,0,3,1,2,3,0,1,3,1,6,1,1,2,2,2,2,2
1,18,4,1,3,5,1,1,1,3,4,3,7,3,2,2,1,2,1,2
2,18,2,2,3,4,5,4,1,1,2,2,1,3,1,1,1,1,2,2
2,18,0,3,3,1,3,2,1,3,1,2,2,2,2,3,3,2,1,1
4,18,1,4,3,2,2,1,0,1,1,4,3,3,1,4,4,1,2,2
2,18,3,5,3,3,1,3,0,2,3,3,4,3,1,1,3,2,1,1
3,18,4,6,3,3,3,4,0,3,1,4,5,1,3,2,2,1,1,2
1,18,0,8,3,2,5,4,0,2,2,3,6,1,3,1,4,2,2,2
4,18,2,9,3,3,4,3,0,1,2,2,7,3,2,2,2,2,2,1
3,18,1,10,3,3,5,3,1,2,3,1,1,3,2,3,1,2,2,2
4,20,0,0,3,3,2,4,1,3,1,1,2,2,1,3,1,2,1,1
4,20,4,1,3,4,1,2,0,2,4,3,3,2,2,2,4,1,2,2
1,20,3,2,3,5,4,3,1,1,4,4,4,2,3,2,2,2,1,1
2,20,2,3,3,2,3,4,0,3,2,1,5,3,2,1,3,2,1,1
4,20,3,4,3,1,5,1,0,1,2,2,6,1,1,4,3,1,2,2
3,20,1,5,3,5,4,2,1,1,3,1,7,2,1,4,3,1,1,1
1,20,4,6,3,1,2,2,1,3,3,4,1,3,3,3,4,1,2,2
3,20,2,8,3,4,3,3,0,1,1,2,2,1,1,2,4,1,1,2
1,20,1,9,3,3,3,1,1,3,2,4,3,2,3,4,4,2,1,1
4,20,4,10,3,2,1,1,1,1,3,1,4,1,1,2,1,1,1,2
2,21,3,0,3,1,4,2,0,2,3,3,5,1,1,3,2,1,1,2
2,21,0,1,3,2,1,3,0,1,4,1,6,3,2,3,1,1,2,2
3,21,2,2,3,3,5,1,1,2,1,2,7,2,1,3,3,2,1,1
1,21,1,3,3,4,1,4,1,3,2,4,1,1,1,3,2,2,2,1
4,21,4,4,3,5,3,4,0,2,3,2,2,3,1,1,1,1,1,1
3,21,3,5,3,5,1,1,1,3,3,3,3,3,2,4,4,1,1,2
1,21,3,6,3,1,2,1,0,1,1,4,4,1,3,4,1,1,1,2
1,21,0,8,3,5,3,2,1,1,2,1,5,1,2,2,3,2,2,2
4,21,2,9,3,1,1,3,0,2,2,2,6,1,3,1,4,1,1,2
1,21,0,10,3,2,4,2,0,3,3,2,7,2,3,2,2,1,1,1
2,22,4,0,3,1,2,4,0,3,4,1,1,1,3,4,2,2,2,1
1,22,1,1,3,5,2,3,0,2,1,2,2,3,2,2,4,1,2,2
1,22,0,2,3,3,4,4,1,1,3,4,3,3,3,1,3,2,2,1
2,22,3,3,3,4,3,1,1,3,4,3,4,1,3,2,1,1,1,2
3,22,2,4,3,2,2,2,1,3,1,4,5,1,2,3,2,2,2,1
1,22,4,5,3,4,5,2,0,3,2,2,6,3,2,4,2,2,2,2
4,22,2,6,3,4,4,3,0,2,4,2,7,1,1,1,3,1,2,2
2,22,1,8,3,2,4,1,0,1,2,2,1,2,3,1,1,1,1,2
2,22,0,9,3,1,3,4,0,1,1,2,2,2,2,1,3,2,2,1
1,22,3,10,3,5,1,2,0,2,4,1,3,1,3,2,4,2,2,2
2,24,4,0,3,3,5,2,0,3,4,3,4,1,2,4,3,1,1,2
3,24,1,1,3,1,3,3,0,3,3,4,5,3,1,2,4,1,2,2
3,24,0,2,3,4,2,4,1,1,1,1,6,2,3,2,1,2,2,1
3,24,3,3,3,2,4,3,0,2,2,4,7,1,1,4,2,2,1,1
2,24,2,4,3,5,1,1,0,1,2,3,1,2,1,3,2,1,2,1
1,24,4,5,3,4,1,3,0,2,1,4,2,3,2,3,3,1,1,2
4,24,2,6,3,1,5,3,1,1,1,1,3,3,2,1,3,2,2,1
1,24,3,8,3,1,1,4,0,2,3,3,4,1,3,2,1,2,1,2
3,24,4,9,3,3,4,4,1,1,4,2,5,1,1,2,4,1,2,2
4,24,1,10,3,3,5,2,0,2,2,3,6,3,3,3,4,2,1,2
2,26,0,0,3,2,5,1,1,1,1,1,7,3,3,4,2,1,1,2
4,26,3,1,3,5,2,4,0,2,4,1,1,1,1,3,1,1,2,2
3,26,2,2,3,5,3,4,0,3,1,3,2,1,2,4,3,2,1,2
4,26,1,3,3,4,1,1,0,1,1,4,3,2,3,1,4,2,1,1
4,26,4,4,3,1,4,1,1,2,2,2,4,3,3,3,3,1,1,2
2,26,0,5,3,3,2,3,1,1,2,3,5,1,2,2,4,2,2,1
2,26,1,6,3,2,2,4,1,2,3,4,6,3,1,1,2,1,2,2
1,26,3,8,3,3,3,1,1,1,3,3,7,1,1,3,2,1,1,2
2,26,4,9,3,4,3,3,1,2,4,4,1,3,1,4,3,2,2,1
4,26,0,10,3,4,4,2,1,3,4,4,2,2,1,2,2,2,2,2
1,27,3,0,3,4,1,3,1,2,3,4,3,2,1,4,2,2,2,2
3,27,2,1,3,2,3,1,0,3,4,1,4,2,3,1,3,1,1,1
3,27,1,2,3,3,5,1,0,2,1,2,5,1,2,4,4,2,2,2
2,27,0,3,3,4,2,2,1,1,3,2,6,3,2,3,1,1,1,1
4,27,4,4,3,5,4,4,1,3,1,3,7,2,1,2,3,2,2,1
3,27,3,5,3,1,2,3,1,3,4,1,1,1,2,1,4,1,1,2
1,27,4,6,3,1,5,1,1,3,3,4,2,2,2,3,3,2,2,2
4,27,2,8,3,3,4,2,0,2,3,2,3,2,3,1,1,1,2,2
4,27,1,9,3,4,1,3,1,3,2,3,4,2,1,1,1,2,1,2
1,27,2,10,3,2,3,4,1,1,3,2,5,1,2,2,2,2,1,2
3,28,3,0,3,3,1,2,1,1,4,4,6,3,2,2,4,2,2,2
3,28,1,1,3,2,4,4,0,2,3,1,7,2,3,2,2,1,1,1
4,28,0,2,3,5,5,2,0,1,2,3,1,1,1,3,2,1,1,2
2,28,2,3,3,4,2,2,0,3,3,2,2,2,2,4,1,2,2,2
1,28,4,4,3,1,2,3,0,1,1,3,3,2,3,2,3,1,2,2
2,28,2,5,3,5,3,1,1,2,1,1,4,3,3,1,4,1,2,1
2,28,4,6,3,3,3,4,1,3,2,4,5,3,2,1,1,2,2,1
1,28,1,8,3,4,4,3,1,3,4,3,6,1,1,1,4,2,1,1
3,28,4,9,3,5,1,2,1,2,1,4,7,2,2,3,3,2,2,2
1,28,3,10,3,1,5,1,0,3,3,1,1,3,3,4,4,2,2,2
4,30,1,0,3,2,2,4,1,2,2,3,2,3,2,1,1,1,2,1
4,30,0,1,3,4,5,3,0,1,3,1,3,3,1,4,3,1,2,1
2,30,2,2,3,1,5,2,0,2,4,4,4,3,2,3,4,1,1,2
1,30,4,3,3,3,4,3,1,3,3,3,5,3,3,3,2,1,2,2
1,30,0,4,3,5,1,1,1,2,3,2,6,2,2,1,1,2,1,2
3,30,3,5,3,3,3,2,1,3,2,2,7,3,3,2,3,2,2,2
4,30,0,6,3,3,1,4,0,2,4,1,1,1,1,3,1,2,1,1
1,30,3,8,3,4,1,1,0,1,4,4,2,3,1,4,2,1,1,1
3,30,3,9,3,2,2,3,0,2,1,1,3,1,2,2,1,1,1,1
1,30,1,10,3,4,4,2,0,3,1,1,4,3,1,2,3,1,2,1
2,33,0,0,3,5,5,1,1,1,3,2,5,3,1,1,4,1,1,1
3,33,1,1,3,2,5,2,0,1,4,3,6,1,2,3,3,2,1,2
2,33,2,2,3,4,4,3,0,3,4,1,7,2,3,2,2,1,1,1
2,33,4,3,3,3,2,2,0,2,2,1,1,1,3,4,4,2,2,2
4,33,0,4,3,1,4,4,1,1,1,4,2,2,1,4,1,1,1,2
3,33,2,5,3,3,3,4,1,3,3,1,3,2,1,3,3,1,2,1
1,33,1,6,3,4,3,3,1,1,2,2,4,2,3,3,4,2,2,1
2,33,3,8,3,1,5,3,1,3,2,3,5,1,2,4,3,1,1,1
3,33,4,9,3,5,4,1,0,2,2,4,6,3,1,2,4,2,1,1
1,33,0,10,3,2,2,4,0,3,2,3,7,3,2,2,3,1,1,2
3,36,2,0,3,5,4,4,1,3,2,1,1,3,3,4,1,1,2,2
2,36,4,1,3,2,5,1,0,3,4,2,2,2,1,3,1,2,1,1
4,36,3,2,3,1,2,2,1,3,3,2,3,1,2,4,2,2,1,1
3,36,1,3,3,3,1,1,0,1,1,1,4,1,1,2,3,1,2,1
4,36,0,4,3,2,3,4,0,2,1,1,5,2,1,3,2,2,2,1
1,36,2,5,3,2,2,3,0,1,4,3,6,2,1,1,3,2,1,1
2,36,2,6,3,4,1,2,0,2,2,4,7,1,1,2,4,1,1,1
4,36,4,8,3,4,3,1,1,2,4,3,1,1,3,4,2,2,2,2
1,36,3,9,3,5,1,1,1,1,4,4,2,2,2,1,2,1,1,1
2,36,1,10,3,2,4,4,1,1,2,2,3,2,3,3,3,1,1,2
1,39,1,0,3,1,2,2,1,3,1,4,4,3,2,1,3,2,2,1
3,39,2,1,3,2,5,1,0,2,2,1,5,1,2,3,1,1,2,1
4,39,3,2,3,3,3,4,1,1,4,2,6,2,2,2,3,1,1,1
3,39,0,3,3,5,1,4,1,3,4,4,7,3,3,4,3,2,1,2
3,39,4,4,3,4,4,3,1,3,3,1,1,1,3,1,1,2,1,2
2,39,0,5,3,3,5,1,1,3,1,2,2,2,1,1,2,2,2,2
4,39,2,6,3,1,4,2,0,2,3,2,3,3,3,3,4,1,1,2
2,39,3,8,3,5,5,3,0,1,3,3,4,3,3,2,1,2,2,1
1,39,4,9,3,1,2,1,1,1,4,4,5,2,1,2,2,1,2,1
2,39,0,10,3,2,1,2,0,3,1,1,6,1,1,2,1,1,1,1
2,40,1,0,3,1,3,3,1,1,1,3,7,3,1,2,4,2,2,2
3,40,2,1,3,5,2,3,0,2,2,3,1,2,2,4,1,2,1,1
4,40,3,2,3,3,4,4,0,3,3,3,2,1,3,3,2,1,2,2
1,40,4,3,3,4,2,2,1,1,3,2,3,3,1,1,2,2,2,2
4,40,0,4,3,2,1,3,0,2,3,1,4,3,2,1,4,1,1,1
4,40,1,5,3,5,5,4,0,2,1,4,5,2,2,1,3,2,2,1
4,40,1,6,3,1,2,1,0,3,1,2,6,1,3,3,1,1,2,1
3,40,4,8,3,3,3,4,1,3,1,1,7,1,2,2,4,1,2,1
2,40,3,9,3,5,3,2,1,1,2,2,1,2,1,2,2,1,1,1
1,40,1,10,3,2,1,2,1,1,4,4,2,3,1,4,1,2,2,2
2,42,0,0,3,4,3,4,0,2,1,3,3,3,1,1,3,2,2,1
3,42,3,1,3,1,1,2,1,1,4,3,4,2,3,4,2,2,1,2
4,42,2,2,3,3,5,3,0,2,2,1,5,1,3,1,1,1,1,1
3,42,4,3,3,2,4,1,1,3,1,4,6,2,2,4,1,2,2,2
4,42,1,4,3,5,2,2,1,2,3,1,7,3,1,3,4,2,1,1
2,42,0,5,3,3,1,4,1,1,3,4,1,2,2,3,2,2,2,2
1,42,0,6,3,4,5,1,0,1,4,2,2,1,1,4,3,2,1,2
2,42,4,8,3,1,2,1,0,1,4,1,3,1,3,2,2,1,2,1
4,42,4,9,3,3,2,1,0,2,1,3,4,3,1,2,4,1,1,1
4,42,3,10,3,4,3,3,0,1,4,2,5,2,2,4,4,1,1,2
2,45,2,0,3,5,3,3,1,3,1,3,6,3,2,4,4,1,1,1
3,45,3,1,3,4,5,2,0,1,4,3,7,1,2,3,1,2,2,2
1,45,4,2,3,3,2,4,1,2,1,4,1,2,3,3,2,2,2,2
3,45,0,3,3,1,1,3,1,3,3,2,2,1,1,2,3,1,1,1
4,45,1,4,3,3,4,3,0,2,4,4,3,3,2,1,1,1,1,1
1,45,2,5,3,2,1,2,0,1,2,1,4,1,3,4,4,2,1,2
3,45,2,6,3,5,4,1,0,3,4,1,5,2,1,4,3,2,2,1
4,45,3,8,3,4,3,4,0,2,2,1,6,1,1,2,2,2,2,1
2,45,2,9,3,3,2,3,1,1,3,3,7,3,1,1,2,1,2,1
3,45,0,10,3,4,4,2,1,2,2,3,1,3,1,4,3,1,1,1
1,47,2,0,3,1,2,1,0,2,4,2,2,2,1,4,2,1,2,1
3,47,3,1,3,3,4,4,1,1,4,4,3,3,3,3,1,2,1,2
2,47,1,2,3,4,3,3,0,2,4,4,4,1,3,1,3,1,1,2
3,47,4,3,3,5,1,2,1,3,2,1,5,2,3,2,4,2,1,1
4,47,0,4,3,2,1,4,0,2,3,4,6,2,1,3,4,1,1,2
4,47,2,5,3,2,5,3,1,1,1,3,7,2,2,1,3,2,2,2
4,47,1,6,3,1,4,2,1,3,4,3,1,3,1,3,3,1,2,1
1,47,3,8,3,5,5,1,0,1,3,1,2,1,2,3,1,1,1,2
2,47,4,9,3,1,1,4,0,2,1,2,3,3,1,1,1,1,2,2
1,47,0,10,3,5,4,3,1,3,1,1,4,2,3,4,4,2,2,1
4,48,1,0,3,4,5,3,1,2,3,2,5,1,3,2,1,2,1,1
2,48,2,1,3,1,1,1,1,1,1,1,6,3,3,1,4,1,2,2
1,48,3,2,3,2,3,4,0,3,4,2,7,2,1,4,2,2,1,1
3,48,4,3,3,5,5,2,1,3,1,4,1,3,2,3,1,1,1,2
2,48,0,4,3,4,2,3,1,1,4,3,2,1,2,1,3,1,2,2
4,48,2,5,3,3,4,4,0,2,3,3,3,1,2,4,4,1,1,2
4,48,1,6,3,5,3,1,0,2,1,4,4,3,2,2,2,2,2,2
4,48,4,8,3,2,3,1,0,3,2,1,5,1,2,3,4,2,2,1
2,48,1,9,3,2,5,1,0,1,4,1,6,2,3,2,1,2,2,1
3,48,1,10,3,1,2,2,1,3,3,3,7,2,3,1,1,1,1,1
2,54,3,0,3,3,4,4,0,2,2,1,1,3,3,1,3,2,1,2
3,54,0,1,3,1,5,2,0,2,4,2,2,1,2,4,2,2,2,1
2,54,2,2,3,2,3,4,1,3,4,4,3,2,2,4,4,1,1,2
2,54,1,3,3,5,5,3,0,2,3,3,4,3,1,4,1,2,1,2
2,54,4,4,3,4,1,2,0,1,2,2,5,3,1,2,1,2,2,1
3,54,3,5,3,1,3,1,1,2,1,3,6,2,2,3,1,1,2,1
1,54,3,6,3,2,5,2,1,1,2,2,7,1,1,3,3,1,2,1
4,54,2,8,3,4,5,4,1,1,2,3,1,1,3,4,2,2,2,2
4,54,2,9,3,5,4,3,1,3,4,1,2,3,1,3,1,2,1,2
1,54,0,10,3,3,2,1,0,3,1,2,3,3,1,2,3,2,2,2
4,60,4,0,3,3,3,3,1,2,4,2,4,1,1,2,3,2,1,2
1,60,0,1,3,5,2,1,0,3,4,3,5,3,2,1,1,2,2,1
2,60,1,2,3,4,1,4,0,1,3,1,6,3,2,4,3,1,2,1
3,60,3,3,3,2,4,4,0,3,4,2,7,2,1,3,3,1,2,1
3,60,2,4,3,1,5,2,0,2,2,4,1,3,3,2,3,2,1,2
2,60,4,5,3,4,2,1,1,3,2,4,2,2,1,4,4,1,1,2
4,60,1,6,3,2,1,1,1,3,1,1,3,1,3,1,2,2,1,1
1,60,1,8,3,5,4,2,0,1,2,4,4,1,2,1,4,1,1,1
3,60,1,9,3,1,4,3,1,3,1,2,5,2,1,4,1,1,1,2
1,60,0,10,3,2,3,4,1,2,2,2,6,1,3,4,1,1,2,2
3,72,3,0,3,3,5,4,1,2,2,2,7,2,3,2,4,1,1,1
3,72,4,1,3,2,1,2,0,1,3,4,1,1,2,4,2,2,2,2
2,72,0,2,3,1,3,3,0,2,1,3,2,3,1,2,1,1,2,1
4,72,1,3,3,4,2,4,0,2,3,1,3,2,1,3,2,1,1,1
2,72,2,4,3,5,5,2,0,1,4,3,4,1,3,1,4,1,1,1
1,72,3,5,3,1,1,1,1,1,3,2,5,2,2,1,3,2,2,2
2,72,4,6,3,3,2,3,1,3,4,2,6,3,2,4,1,1,2,2
4,72,2,8,3,2,4,4,1,3,1,4,7,3,2,3,4,2,2,2
4,72,0,9,3,3,5,1,0,1,2,1,1,3,3,2,2,2,1,1
2,72,3,10,3,2,2,1,1,3,1,1,2,1,3,4,2,1,1,2
1,4,1,0,4,4,5,4,0,1,2,4,3,3,3,2,3,2,2,1
1,4,0,1,4,3,3,2,1,3,1,4,4,2,2,4,2,1,1,2
3,4,3,2,4,1,2,3,1,2,4,1,5,1,1,1,4,2,2,2
2,4,4,3,4,5,4,3,0,1,3,2,6,2,3,3,1,1,1,2
4,4,2,4,4,2,1,4,0,1,3,1,7,1,1,4,2,2,1,1
3,4,1,5,4,5,3,1,1,2,3,3,1,1,2,2,3,1,2,1
2,4,0,6,4,4,1,1,0,3,4,3,2,3,1,3,4,2,1,1
2,4,3,8,4,2,3,2,1,3,2,2,3,3,2,1,3,1,2,2
2,4,2,9,4,1,5,1,1,2,1,2,4,3,3,2,2,2,2,1
1,4,0,10,4,2,4,4,0,2,4,2,5,2,2,3,4,1,2,1
3,5,0,0,4,1,1,2,1,2,4,4,6,2,1,1,1,2,1,1
4,5,3,1,4,5,5,3,0,3,3,4,7,3,3,1,4,1,2,2
1,5,2,2,4,3,4,4,0,3,2,3,1,1,3,1,1,2,1,2
1,5,4,3,4,1,3,1,1,1,2,1,2,2,2,4,3,2,2,1
2,5,4,4,4,3,1,2,1,2,1,4,3,1,1,3,4,1,2,2
4,5,4,5,4,4,2,2,0,1,2,3,4,2,1,4,2,2,1,2
3,5,1,6,4,5,1,2,0,1,1,1,5,3,3,4,2,1,1,2
4,5,1,8,4,1,4,1,1,3,3,2,6,1,1,2,4,2,2,2
3,5,0,9,4,2,3,3,0,2,1,3,7,2,3,3,3,1,1,1
3,5,3,10,4,4,1,1,1,1,1,1,1,3,2,1,2,2,1,1
3,6,2,0,4,3,2,3,1,1,3,2,2,3,2,2,3,1,1,2
1,6,0,1,4,5,2,4,1,3,2,1,3,1,1,3,1,2,2,1
3,6,1,2,4,2,5,3,0,3,4,3,4,2,3,3,2,1,1,1
